track_id,track_name,track_artist,lyrics,track_album_name,playlist_name,playlist_genre
0CPOpfnSiGwlyLZz2oTQGX,Kiss Me,Robert Falcon,"Kiss me out of the bearded barley Nightly, beside the green, green grass Swing, swing, swing the spinning step You'll wear those shoes and I will wear the dress Oh, kiss me beneath the milky twilight Lead me out on the moonlit floor Lift you open hand, strike up the band And make the fireflies dance, steal the moon's sparkling So kiss me Kiss me down by the broken tree house Swing me, upon its hanging tire Bring, bring, bring your flowered hat We'll take the trail marked on your father's map Oh, kiss me beneath the milky twilight Lead me out on the moonlit floor Lift you open hand, strike up the band And make the fireflies dance, steal the moon's sparkling So kiss me Kiss me out of the bearded barley Nightly, beside the green, green grass Swing, swing, swing the spinning step You'll wear those shoes and I will wear the dress Kiss me, so kiss me So kiss me, kiss me So kiss me, kiss me So kiss me, kiss me",Kiss Me,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,latin
0cppqb4vQycORHNMxr8DGd,Favorite Part Of Me,Astrid S,"Having a bad day Having  a good day Having  a day that's in between Feel like I hold back And I don't know why Can't  seem to say just what I mean So  many people, all of the ones surrounding me And if you'd ask them, they would describe me differently So  many reasons, so many different sides of me And I can't decide who I want to be 'Cause some people make me bitter Smile and then squeeze a lime in my cut And  some people make me sweeter 'Cause they make me feel like I am enough And that makes me a giver But my mom says I tend to give too much And some people make me better And that's how I know my favorite part of me is you My favorite part of me is you Having a moment Weight on my shoulder I can't describe just how I feel Don't have to say it Look at my face and you'll know exactly what I mean So many people, all of the ones surrounding me And if you'd ask them, they would describe me differently So many reasons, so many different sides of me And I can't decide who I want to be 'Cause some people make me bitter Smile and then squeeze a lime in my cut And some people make me sweeter 'Cause they make me feel like I am enough And that makes me a giver But my mom says I tend to give too much And some people make me better And that's how I know my favorite part of me is you My favorite part of me is you My favorite part of me is you My favorite part of me is you Some people make me nervous 'Cause they make me feel like nothing at all But some people think I'm perfect 'Cause they wouldn't want me to change at all And that's what I deserve And I'm reminded of how lucky I am 'Cause most people make me better And that's how I know My favorite part of me is you My favorite part of me is you My favorite part of me is you My favorite part of me is you",Down Low,"post-teen alternative, indie, pop (large variety)",pop
0Cqm4rlGZw9mUyzVAYHiVf,Chartreuse,Capital Cities,"We painted our faces We were a resting place for the light I must admit an arresting sight We looked alright But now it's just traces As we fake in black and white We put makeup on with no light We're too uptight Color me this way Color me that way Color me inside out Color me upside down Color me this way Color me that way Color me inside out Color me upside down To show my true colors I must first be exposed to the light I trust first and secondly fight With all my might I've blown my cover In plain view I'm as plain as you But you can't deny my hues Red, blue, chartreuse Color me this way Color me that way Color me inside out Color me upside down Color me this way Color me that way Color me inside out Color me upside down NA Color me this way Color me that way Color me inside out Color me upside down",In A Tidal Wave Of Mystery (Deluxe Edition),indie poptimism,pop
0CR60XwKbzgohE3I6NMjlR,Too Many,Tyga,"Hahahahahaha, my nigga back on you bitches Middle finger, motherfuckers Stunt on 'em hoes Mustard on the beat, ho I like a ghetto bitch (Bitch), with an ass super fat (Yeah) Spend it, I'ma make it right back (Yeah) Got weed in my lap Fuck her, then she gon' get attached Don't be asking me where your bitch at Ni-nigga, I'm mack, nigga, I'm back They want a new slap (Yeah), well nigga, this that Got your bitch on my sack (Yeah), nigga, you sad (Yeah) Broke as a joke, and nigga, I don't laugh (Psh) Nigga in the ghetto, get up on my level She know I'm the shit, yeah, she dig me like a shovel Millions, have several, nigga, I'm a rebel And the head so good, she deserve a medal (Yeah) X on the map, bitch, treasure on my dick (On my dick) She open up her mouth like a dentist going in (Going in) I'm a flossy ass nigga in a saucy ass whip Chose up on your friend, bitch, it is what it is (Bitch) I ain't scared to admit it, bitch, I'm a menace Living in the mansion, I ain't no tenant (Bitch) Please don't harass me, get your ass finished (Bitch) I got big Benjamins (Yeah), call me Mr. Benny (Yeah) I got too many (Hahahahaha) Money, cash, hoes, I got too many (My nigga back on you bitches) Five, four, three hoes Nigga, I got too many (Woo), I got too many (Woo) I got too many (Woo), I got too many (Bitch) Cars, clothes, I got too many (Hah), flows Five, four, three hoes Nigga, I got too many (Woo), I got too many (Hah) I got too many (Bitch), I got too many (Hah) Cars, clothes, I got too many (Hah), flows Five, four, three hoes, nigga, I got too many Bandan-ner ('Dan-ner), keep the rap on a hammer (Hammer) Can't stand her, gotta teach the bitch manners (Manner) And my chain light up like a jack-o'-lantern I don't want your bitch, I got high standards (Bitch) Big stamina (Yeah), life in the camera (Yeah) I got Canadian hoes like a nigga from Canada (Sheesh) And my bitch a Gemini, I don't think you can handle her (Nope) Twenty hoes, beachfront, had a show up in Panama (Yeah) Why would I lie? Got a life in Dubai (Ah) She wanna have a baby, she said, ""Baby, cum inside"" (Yeah) I got one life to live, and I can't give you mine (Nope) Right now, got another bitch in my mind (hah) I got too many (Hahahahaha) Money, cash, hoes, I got too many (Bow down to greatness, legendary shit nigga) Five, four, three hoes Nigga, I got too many (Woo), I got too many (Woo) I got too many (Woo), I got too many (Bitch) Cars, clothes, I got too many (Hah), flows Five, four, three hoes Nigga, I got too many (Woo), I got too many (Hah) I got too many (Bitch), I got too many (Hah) Cars, clothes, I got too many (Hah), flows Five, four, three hoes, nigga, I got too many",Legendary,RAP Gangsta,rap
0cSJGFChou7M6u2ju9SWN1,Microphone Fiend,Eric B. & Rakim,"I was a fiend before I became a teen I melted microphone instead of cones of ice cream Music-orientated so when hip-hop was originated Fitted like pieces of puzzles, complicated'Cause I grabbed the mic and try to say, ""yes, y'all"" They tried to take it, and say that I'm too small Cool, 'cause I don't get upset I kick a hole in the speaker, pull the plug, then I jet Back to the lab, without a mic to grab So then I add all the rhymes I had One after the other one, then I make another one To diss the opposite then ask if the brother's done I get a craving like I fiend for nicotine But I don't need a cigarette, know what I mean? I'm raging, ripping up the stage and Don't it sound amazing 'cause every rhyme is made and Thought of, 'cause it's sort of an addiction Magnetized by the mixing Vocals, vocabulary, your verses, you're stuck in The mic is a Drano, volcanoes erupting Rhymes overflowing, gradually growing Everything is written in a code, so it can coincide My thought's a guide48 tracks to slide The invincible microphone fiend Rakim Spread the word, 'cause I'm in E-F-F-E-C-T A smooth operator operating correctly But back to the problem, I got a habit You can't solve it, silly rabbit The prescription is a hypertone that's thorough when I fiend for a microphone like heroin Soon as the bass kicks, I need a fix Gimme a stage and a mic and a mix And I'll put you in a mood or is it a state of Unawareness? Beware, it's the re-animator A menace to a microphone, a lethal weapon An assassinator, if the people ain't stepping You see a part of me that you never seen When I'm fiending for a microphone, I'm the microphone fiend After 12, I'm worse than a Gremlin Feed me hip-hop and I start trembling The thrill of suspense is intense, you're horrified But this ain't the cinemas or Tales from the Darkside By any means necessary, this is what has to be done Make way 'cause here I come My DJ cuts material Grand imperial It's a must that I bust any mic you hand to me It's inherited, it runs in the family I wrote the rhyme that broke the bull's back If that don't slow 'em up, I carry a full pack Now I don't want to have to let off, you should have kept off You didn't keep the stage warm, step off Ladies and gentleman, you're about to see A pastime, hobby about to be Taken to the maximum, I can't relax see I'm hype as a hypochondriac 'cause the rap be one Hell of an antidote, something you can't smoke, more than dope You're trying to move away but you can't, you're broke More than cracked up, you should have backed up For those that act up need to be more than smacked up Any entertainer, I got a torture chamber One on one and I'm the remainder So close your eyes and hold your breath And I'mma hit ya with the blow of death Before you go, you'll remember ya seen The fiend of a microphone, I'm the microphone fiend The microphone fiend",Follow The Leader,90s Hiphop / Gangsta Rap,rap
0CsM8VGDi38kusMv3pxyj1,TRUE - Single Edit,Spandau Ballet,"Huh huh huh hu-uh huh Huh huh huh hu-uh huh So true funny how it seems Always in time, but never in line for dreams Head over heels when toe to toe This is the sound of my soul This is the sound I bought a ticket to the world But now I've come back again Why do I find it hard to write the next line Oh I want the truth to be said Huh huh huh hu-uh huh I know this much is true Huh huh huh hu-uh huh I know this much is true With a thrill in my head and a pill on my tongue Dissolve the nerves that have just begun Listening to Marvin (all night long) This is the sound of my soul This is the sound Always slipping from my hands Sand's a time of its own Take your seaside arms and write the next line Oh I want the truth to be known Huh huh huh hu-uh huh I know this much is true Huh huh huh hu-uh huh I know this much is true NA I bought a ticket to the world But now I've come back again Why do I find it hard to write the next line Oh I want the truth to be said Huh huh huh hu-uh huh I know this much is true Huh huh huh hu-uh huh I know this much is true This much is true This much is true This much is true This much is true This much is true This much is true This much is true Huh huh huh hu-uh huh Know this much is true Huh huh huh hu-uh huh Know this much is true This much is true This much is true I know, I know, I know this much is true This much is true This much is true This much is true (Huh huh huh hu-uh huh) This much is true I know this much is true This much is true (Huh huh huh hu-uh huh) This much is true Know this much is true This much is true (Huh huh huh hu-uh huh) This much is true Know this much is true I know, I know, I know this much is true This much is true (Huh huh huh hu-uh huh) This much is true I know this much is true Huh huh huh hu-uh huh Huh huh huh hu-uh huh So true funny how it seems Always in time, but never in line for dreams Head over heels when toe to toe This is the sound of my soul This is the sound I bought a ticket to the world But now I've come back again Why do I find it hard to write the next line Oh I want the truth to be said Huh huh huh hu-uh huh I know this much is true Huh huh huh hu-uh huh I know this much is true With a thrill in my head and a pill on my tongue Dissolve the nerves that have just begun Listening to Marvin (all night long) This is the sound of my soul This is the sound Always slipping from my hands Sand's a time of its own Take your seaside arms and write the next line Oh I want the truth to be known Huh huh huh hu-uh huh I know this much is true Huh huh huh hu-uh huh I know this much is true NA I bought a ticket to the world But now I've come back again Why do I find it hard to write the next line Oh I want the truth to be said Huh huh huh hu-uh huh I know this much is true Huh huh huh hu-uh huh I know this much is true This much is true This much is true This much is true This much is true This much is true This much is true This much is true Huh huh huh hu-uh huh Know this much is true Huh huh huh hu-uh huh Know this much is true This much is true This much is true I know, I know, I know this much is true This much is true This much is true This much is true (Huh huh huh hu-uh huh) This much is true I know this much is true This much is true (Huh huh huh hu-uh huh) This much is true Know this much is true This much is true (Huh huh huh hu-uh huh) This much is true Know this much is true I know, I know, I know this much is true This much is true (Huh huh huh hu-uh huh) This much is true I know this much is true",True - The Digital E.P.,80's Songs | Top 💯 80s Music Hits,pop
0csUoMvvImqcIPpobc21QU,Somethin' 4 Da Honeyz,Montell Jordan,"Oh yeah, coming right back at cha With a different type of swing You know, you better ask somebody Baby, this is for you, and you, and definitely you I'm the type of guy who takes time to just kick back I turn around my baseball cap I have a 40 sitting on my lap Slamming the ivories until I sees A female worth my while I'm scoping it, checking a smile And I know that I can get it And I'll hit it if she's wit' it I get the 5 to the 6-7 digits Call her up on my cellular And all the shit that I'll say to her The fun will begin when I hit the skizins So if a girlie is lonesome I think that she knows where to go when she wants some Cuz Monty ain't here for nothing but I gotta let all Somethin' 4 da Honeyz, Somethin' 4 da Honeyz Somethin' 4 da Honeyz, Somethin' 4 da Honeyz Summertime, no funner time for me to kick in with you To find some things I wanna get into I call up my crew I tell them bring a brew And some Hennessey for the beach party So call up your girlfriends And you know there always tends to be an ugly one But bring her, too Fat or skinny she likes to shoop With Montell and the SL Coup While the beat is bumpin' from South Central to Compton A little somethin' somethin' Could very well be the next Aaron Neville Sounding like nobody cuz I'm on another level And ya fellas can't take it with a shovel But it ain't for you Somethin' 4 da Honeyz, Somethin' 4 da Honeyz Somethin' 4 da Honeyz, Somethin' 4 da Honeyz This is somethin' for the honeyz When you're rolling Summertime, oh so fine It feels all right Summertime tonight, something for you honey The ""M"" ""O"" the ""N"" ""T"" to the ""E"" double ""L"" And yes I'm guaranteeing that I won't be felon Some people call me Monty, some call me Monty Swinger Sometimes I bust around but I'm an R&B singer And I'm a go on and flow on And you tell two friends and she'll tell two And so on and so on Another number 1 hit so get your roll on Yeah, yeah, yeah, yeah Somethin' 4 da Honeyz, Somethin' 4 da Honeyz Somethin' 4 da Honeyz, Somethin' 4 da Honeyz",This Is How We Do It,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",r&b
0CT0EoTIp9E1B5JQ0Uq2An,Let's Do It,11 Acorn Lane,"Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Let's do it (you know you want to do it) Let's do it (really nothing to it) Let's do it (you gotta go and do it) Let's do it (go and do it) Do it, do it, do it, do it, do it, do it, do it, do it Do it, do it, do it, do it, do it, do it, do it, do it, do it Let's do it! Let's do it Let's do it Let's do it Let's do it (let's do it) Let's do it (you know you want to do it) Let's do it (really nothing to it) Let's do it (you gotta go and do it) Let's do it (go and do it) Do it, do it, do it, do it, do it, do it, do it, do it Do it, do it, do it, do it, do it, do it, do it, do it, do it (let's do it) Let's do it! You know you want do it Really nothing to it You gotta go and do it Go and do it You know you want do it Really nothing to it You gotta go and do it Go and do it Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Let's do it (let's do it) Go and do it Let's do it! Go ahead and do it Go ahead and do it Let's do it!",Let's Do It,Electro Swing,edm
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,"(Hey) Once upon a younger year When all our shadows disappeared The animals inside came out to play (Hey) Hey, went face to face with all our fears Learned our lessons through the tears Made memories we knew would never fade One day my father he told me Son, don't let it slip away He took me in his arms, I heard him say (Hey) When you get older Your wild heart will live for younger days Think of me if ever you're afraid He said, one day you'll leave this world behind So live a life you will remember My father told me when I was just a child These are the nights that never die My father told me (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) When thunderclouds start pouring down Light a fire they can't put out Carve your name into those shining stars He said, go venture far beyond the shores Don't forsake this life of yours I'll guide you home no matter where you are One day my father he told me Son, don't let it slip away When I was just a kid, I heard him say When you get older Your wild heart will live for younger days Think of me if ever you're afraid He said, one day you'll leave this world behind So live a life you will remember My father told me when I was just a child These are the nights that never die My father told me (Hey, hey) (Hey, hey) Oooh, oooh (Hey, hey) These are the nights that never die My father told me (Hey, hey) (Hey, hey) Oooh, oooh (Hey, hey) Oooh, oooh (Hey, hey) (Hey, hey) (Hey, hey) Oooh, oooh (Hey, hey) My father told me (Hey) Once upon a younger year When all our shadows disappeared The animals inside came out to play (Hey) Hey, went face to face with all our fears Learned our lessons through the tears Made memories we knew would never fade One day my father he told me Son, don't let it slip away He took me in his arms, I heard him say (Hey) When you get older Your wild heart will live for younger days Think of me if ever you're afraid He said, one day you'll leave this world behind So live a life you will remember My father told me when I was just a child These are the nights that never die My father told me (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) (Hey, hey) When thunderclouds start pouring down Light a fire they can't put out Carve your name into those shining stars He said, go venture far beyond the shores Don't forsake this life of yours I'll guide you home no matter where you are One day my father he told me Son, don't let it slip away When I was just a kid, I heard him say When you get older Your wild heart will live for younger days Think of me if ever you're afraid He said, one day you'll leave this world behind So live a life you will remember My father told me when I was just a child These are the nights that never die My father told me (Hey, hey) (Hey, hey) Oooh, oooh (Hey, hey) These are the nights that never die My father told me (Hey, hey) (Hey, hey) Oooh, oooh (Hey, hey) Oooh, oooh (Hey, hey) (Hey, hey) (Hey, hey) Oooh, oooh (Hey, hey) My father told me",The Days / Nights,Dance Pop Hits,pop
0ctMHnma5rklnfurOKFXV0,Disco Inferno - Live from Sessions @ AOL,50 Cent,"One, two, three, let's go! Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! Go, go, go, 50 in the house Bounce, y'all already know what I'm about The flow sound sick over Dre drums, nigga I ain't stupid, I say Doc then my doe come quicker, whoa! Shorty hips is hypnotic, she moves it so erotic Girl, watch, I'm like bounce that ass, girl I get it crunk in here, I make it jump in here Front in here, we'll thump in here, oh! So gutter, so ghetto, so hood So gully, so grimey, what's good Outside the Benz on dubs, I'm in the club with the snub Don't start nothing, there won't be nothing, uhh Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! Let's party! Everybody stand up Everybody put your hands up Let's party! Everybody bounce with me Sip champagne and burn a little greenery It's hot! Disco inferno Let's go! You're now rocking with a pro I get dough to flip dough, to get more fa sho' Get my drink on, then get on the dance floor Look, homie, I don't dance, all I do is this It's the same two step wit a li'l twist Listen, pimpin', I ain't new to this, I'm true to this Pay attention, boy, I'll teach you how to do this shit You mix a little Cris' with a little Dom Perignon And a little Hennessy, you know we finna carry on I'm hollering at these shorties in the club trying to get right We gon' be up in this bitch till we break daylight (daylight) Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! You see me shining, lit up with diamonds Cause I stay grindin', uh-huh Homie, you can catch me swooping Bentley coupin' switching lanes, haha If you see me rolling, you know I'm holding I'm bout my paper, yeah Nigga, I'm serious, I ain't playing I'll embed it in your brain, I'm off the chain, G-Unit Next level now, turn it up a notch Em and Dre sent me to tear up the spot Front on me, oh no, you know I'm loco Hands up on the dance floor, okay, let's go Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl! Li'l mama, show me how you move it Go 'head, put your back into it Do your thing like it ain't nothing to it Shake, sh-sh-shake that ass, girl!",Just A Lil Bit (International Version),Gangster Rap,rap
0cuq829zRNq4AEdmDJA4aw,Two Princes,Spin Doctors,"Yeah One, two princes kneel before you That's what I said now Princes, princes who adore you Just go ahead now One has diamonds in his pockets And that's some bread now This one said he wants to buy you rockets Ain't in his head now This one, he got a princely racket That's what I said now Got some big seal upon his jacket Ain't in his head now You marry him, your father will condone you How 'bout that now? You marry me, your father will disown you He'll eat his hat now Marry him, or marry me I'm the one that loves you, baby, can't you see? I ain't got no future or family tree But I know what a prince and lover ought to be I know what a prince and lover ought to be Said If you want to call me ""baby"" Just go ahead now And if you like to tell me ""maybe"" Just go ahead now And if you wanna buy me flowers Just go ahead now And if you would like to talk for hours Just go ahead now Said One, two princes kneel before you That's what I said now Princes, princes who adore you Just go ahead now One has diamonds in his pockets And that's some bread now This one who wants to buy you rockets Ain't in his head now Marry him, or marry me I'm the one that loves you, baby, can't you see? I ain't got no future or family tree But I know what a prince and lover ought to be I know what a prince and lover ought to be Said If you want to call me ""baby"" Just go ahead now And if you would like to tell me ""maybe"" Just go ahead now And if you wanna buy me flowers Just go ahead now And if you would like to talk for hours Just go ahead now And if you want to call me ""baby"" Just go ahead now And if you would like to tell me ""maybe"" Just go ahead now And if you would like to buy me flowers Just go ahead now And if you would like to talk for hours Just go ahead now If you want to call me ""baby"" Just go ahead now And if you like to tell me ""maybe"" Just go ahead now And if you want to buy me flowers Just go ahead now And if you like to talk for hours Just go ahead now Oh oh, baby! Just go ahead now Oh oh! Just, just go ahead now Just go ahead now Oh, your majesty! Just go ahead now Come on, forget the King and marry me! Just go ahead now Come on, come on, come on Just go ahead now Go ahead now, yeah Just go ahead now And if you want to buy me flowers Just go ahead now Yeah just go ahead now baby Just go ahead now",Pocket Full Of Kryptonite (Anniversary Edition),SNZB PERMANENT WAVE,rock
0cVaY6PNGxCPi1gOIapr26,Playground,More Giraffes,"Spark up your dreams, get off your grind That teenage state of mind We're buzzing from the high Well, I know the finest trees to climb Swing right up to the sky Like E.T on his bike Man, I got rocks in my shoes Hey, we got nothing to lose Oh, we live the life that we choose Come to the playground I'm at the playground Girl, we could play around Come to the playground Razmatazz, sipping only razzy razz, fuck it Even thought my tongue's blue, I know that I got you It's Super Mario, sorry, I'm not sorry, yo You're my second player though, left and right we're stereo I pump up the jams, I wanna drive And we got your parent's ride A full tank of freedom for the night Man, I got rocks in my shoes Hey, we got nothing to lose Oh, we live the life that we choose Come to the playground I'm at the playground Girl, we could play around Come to the playground Come to the playground (Come on) I'm at the playground (I'm at the playground, I'm at the playground) Girl, we could play around (Girl, we could play around) Come to the playground Yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah (Even though my tongue's blue, I know that I got you) Yeah, yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah",Playground,a taste of the mainstream,pop
0Cw31BoxoJbFPXrT3kUuyj,Love Myself,Hailee Steinfeld,"NA Hey! Yeah Hey! When I get chills at night, I feel it deep inside Without you, yeah (Hey!) Know how to satisfy, keepin' that tempo right Without you, yeah (Hey!) Pictures in my mind on replay I'm gonna touch the pain away  (Hey!) I know how to scream my own name Scream my name (I love me!) Gonna love myself, no, I don't need anybody else (Hey!) Gonna love myself, no, I don't need anybody else (I love me!) Can't help myself, no, I don't need anybody else Anytime, day or night (I love me!) Gonna love myself, no, I don't need anybody else (Hey!) Gonna love myself, no, I don't need anybody else (I love me!) Can't help myself, no, I don't need anybody else Anytime that I like (I love me!) I take it nice and slow, feeling good on my own Without you, yeah (Hey!) Got me speaking in tongues, the beautiful it comes Without you, yeah (Hey!) I'm gonna put my body first And love me so hard 'til it hurts (Hey!) I know how to scream out the words Scream the words (I love me!) Gonna love myself, no, I don't need anybody else (Hey!) Gonna love myself, no, I don't need anybody else (I love me!) Can't help myself, no, I don't need anybody else Anytime, day or night (I love me!) Gonna love myself, no, I don't need anybody else (Hey!) Gonna love myself, no, I don't need anybody else (I love me!) Can't help myself, no, I don't need anybody else Anytime that I like (I love me!) Ah la la la, ah la la la la-ah (Hey!) Ah la la la, ah la la la la-ah (I love me!) Ah la la la, ah la la la la-ah Anytime that I like (I love...) (Hey, yeah) Yeah, I know how to scream my own name Scream my name Ooh-ooh-ooh-oh! (I love me!) Gonna love myself, no, I don't need anybody else (Hey!) Gonna love myself, no, I don't need anybody else (I love me!) Can't help myself, no, I don't need anybody else Anytime, day or night (I love me!) Gonna love myself, no, I don't need anybody else (Hey!) Gonna love myself, no, I don't need anybody else (Don't need nobody else) (Hey!) Can't help myself, no, I don't need anybody else Anytime that I like (I love me!) Ah la la la, ah la la la la-ah (Nobody else) Ah la la la, ah la la la la-ah (Nobody else) Ah la la la, ah la la la la-ah (Nobody else) Anytime that I like (I love me!)",HAIZ,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop
0Cw4EjuGqEqbxOWSy0iIUw,Dive In,kwassa,"I talk to myself 'cause I'm a little undecided Am I at my best or am I just here surviving? I get what I get, but not what I find exciting I know there's something better, but am I going out to find it? And I've learnt my lesson once or twice I've got one chipped shoulder, one's alright And I need to feed this appetite While I've been waiting on my luck too long, been waiting on my luck too long Take me diving (Come dive in) Let me dive in I need the waves at my feet to leap as it pulls the tide in Take me diving (Come dive in) 'Cause I've been hiding I need the water to break the weight and just let the light in Thought I found love, but I never knew how to keep her Scratching at the surface is never digging any deeper Wasting our time is never getting any cheaper But you've got to mess up, 'cause no one's gonna teach you And I've learnt my lesson once or twice I've got one chipped shoulder, one's alright And I need to feed this appetite While I've been waiting on my luck too long, been waiting on my luck too long Take me diving (Come dive in) Let me dive in I need the waves at my feet to leap as it pulls the tide in Take me diving (Come dive in) 'Cause I've been hiding I need the water to break the weight and just let the light in I'm diving, I'm diving I'm diving, I'm diving I'm diving, I'm diving I'm diving, I'm diving I'm diving, I'm diving I'm diving, I'm diving (2x) Take me diving (Come dive in) Let me dive in (Come dive in) I need the waves at my feet to leap as it pulls the tide in (Come dive in) Take me diving (Come dive in) 'Cause I've been hiding (Come dive in) I need the water to break the weight and just let the light in (Come dive in)",Wildlife,The Sound of Indie Poptimism,pop
0Cw5iiA8OHWIhuIIA8u8N5,"Go Hard, Go Home (feat. Giz, Swellz & Choppa)",Roy Jones Jr.,"I don't give a fuck who you go and get I ain't running or hiding I done had it I'm clappin the iron Who you ice grillin' why is you eyeing It's nothin to me you little niggas Can't collide with a giant You hard headedwith fucks so defiant Think it's sweet we hold heat Don't try us my weight up like the kid Pump iron if I squeeze enemy's better duck Or dey dyin dats my word On my seeds yeah I mean that for my youngins I'll do life in da bing Scrap and fuck niggas I don't got no friends just associates I keep them a distance that's appropriate Enter my zone a get you cracked maybe choked a bit Snap til you motionless best you with a bat til it snap And I broke the shit if this weak You want to act then approach And get clapped when the toaster spit Go hard or go home is the motto this year See the game don't wait Ain't no time for fear A lot of niggas gonna hate when they get left in the rear But scared money don't make money, that's just how I feel A lot of people be like Giz how you get that deal It didn't happen over night had to be patient you hear Well there's a lot of other niggas with some banging CD's But they still ain't fucking with Giz let me tell you A lot of niggas tring to be like me but it's hard And every chance I get I pull they card I ain't gotta try hard to spit game at ya'll niggas Keep talking slick I'm a take aim at ya'll niggas Ya'll a bust in the air Scream lets take it to war only got seventeen shots I got about eighty more Ten is goin through you the other ten in your home Twenty is spitting at your crew the rest I save for the law","Body Head Bangerz, Vol. 1",Hard Rock Workout!,rock
0CXdfD4s26kKyuPHRACtlY,Medisin,SIXN,"Demons in my head (Head) Feeling cold air (Air) Now i'm on my death-bed Living on the edge - yeah Lost in my head, need my medicine Like i'm up to my neck, drowning in my sins Sink in this fear and I've been tryna swim There's something crawling under my skin Drag me through the ground I'm a living dead yeah Whispers in the night Feeling all alone now In a dark place Mask on my face So i can't taste Cold breath in the air Filled with poison Filled with death Living under presence surface underneath my skin These demons trying to catch my breath and keep it Secrets in my head Trying to get away All this darkened thoughts yeah (telling) Me to keep it, feeling suffocated Secrets in my head Trying to get away All this darkened thoughts yeah (telling) Me to keep it, feeling dead now i'm on the edge Living under presence surface underneath my skin This demons trying to catch my breath and keep it Lost, and i'm, (up), to my, neck, need my, medicine Lost, in this, lust, and my, lungs, filled with, all this sin Lost, and i'm, (up), to my, neck, need my, medicine Lost, in this, lust, and my, lungs, filled with, fucking sin",Medisin,Rock Hubspot,rock
0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Ellie Goulding,"NA You're the light, you're the night You're the colour of my blood You're the cure, you're the pain You're the only thing I wanna touch Never knew that it could mean so much, so much You're the fear, I don't care Cause I've never been so high Follow me through the dark Let me take you past the satellites You can see the world you brought to life, to life So love me like you do, la-la-love me like you do Love me like you do, la-la-love me like you do Touch me like you do, ta-ta-touch me like you do What are you waiting for? Fading in, fading out On the edge of paradise Every inch of your skin is a Holy Grail I've got to find Only you can set my heart on fire, on fire Yeah I'll let you set the pace Cause I'm not thinking straight My head's spinning around, I can't see clear no more What are you waiting for? Love me like you do, la-la-love me like you do Love me like you do, la-la-love me like you do Touch me like you do, ta-ta-touch me like you do What are you waiting for? Love me like you do, la-la-love me like you do Love me like you do, la-la-love me like you do Touch me like you do, ta-ta-touch me like you do What are you waiting for? I'll let you set the pace Cause I'm not thinking straight My head's spinning around, I can't see clear no more What are you waiting for? Love me like you do, la-la-love me like you do Love me like you do, la-la-love me like you do Touch me like you do, ta-ta-touch me like you do What are you waiting for? Love me like you do, la-la-love me like you do Love me like you do, la-la-love me like you do Touch me like you do, ta-ta-touch me like you do What are you waiting for?",Fifty Shades Freed (Original Motion Picture Soundtrack),post teen pop,pop
